member_id,gender,username,first_name,last_name,birthday,branch_id
MEM0052003,Female,darin58,Ming,Guo,1980-12-11,GY900879
MEM0052004,Male,patriciabailey,Li,Jiang,1969-11-05,GY715832
MEM0052005,Female,gatesjeffrey,Jun,Tan,1967-10-28,GY674124
MEM0052006,Male,thomasross,Xiu Mei,Chen,2005-10-16,GY767515
MEM0052007,Female,gregory44,Lei,Xu,1990-03-27,GY600026
MEM0052008,Female,jenniferlandry,Jian,Qi,2002-04-06,GY803376
MEM0052009,Male,kellyrojas,Fei,Tian,2006-06-21,GY307656
MEM0052010,Female,clinekaitlyn,Jian Guo,Wu,1999-10-21,GY847791
MEM0052011,Female,kennethkennedy,Lei,Liu,1992-03-13,GY975507
MEM0052012,Male,mason61,Rong,Cui,1989-08-03,GY363976
MEM0052013,Male,barbaracarpenter,Ying,Zhou,1977-11-12,GY729889
MEM0052014,Female,hamiltonjessica,Ling,Xie,1987-07-11,GY459230
MEM0052015,Male,foleycolleen,Gui Rong,Tang,1964-07-24,GY459230
MEM0052016,Male,samuelfernandez,Jie,Huang,1984-02-09,GY225239
MEM0052017,Male,williamfigueroa,Gang,Zhao,1986-03-05,GY543586
MEM0052018,Female,zdiaz,Yu Lan,Wang,1979-06-24,GY458464
MEM0052019,Female,martin53,Yan,He,2005-08-06,GY873589
MEM0052020,Female,johnathanhansen,Liu,Ma,1999-06-06,GY404798
MEM0052021,Male,linandrew,Gui Fang,Zhang,1970-01-01,GY048981
MEM0052022,Male,zpena,Lei,Mo,1970-05-17,GY112881
MEM0052023,Male,charlesrush,Yan,Yang,1972-09-25,GY840295
MEM0052024,Male,perkinsemily,Shu Hua,Yu,1978-06-16,GY954226
MEM0052025,Female,harperjames,Hai Yan,Liu,1965-01-30,GY267057
MEM0052026,Male,raymond34,Li,Shi,1995-12-29,GY859376
MEM0052027,Male,janet77,Yu,Shen,1961-08-06,GY802309
MEM0052028,Male,bradfordbrent,Tao,Xi,2005-06-27,GY922453
MEM0052029,Female,nataliedominguez,Dong Mei,Li,1986-05-23,GY026067
MEM0052030,Male,todd65,Jian Guo,Ding,1996-10-17,GY750186
MEM0052031,Male,petersonraymond,Gui Hua,Chen,1988-08-15,GY588203
MEM0052032,Male,mlowe,Shu Ying,Zhang,1973-02-15,GY292672
MEM0052033,Female,jamesmiddleton,Gui Zhi,Zheng,1989-07-11,GY761908
MEM0052034,Female,ycosta,Rong,Yuan,1969-04-26,GY135604
MEM0052035,Female,archerandrew,Hui,Zhu,1968-05-06,GY725309
MEM0052036,Male,peggy03,Lei,Zhang,1977-09-22,GY338994
MEM0052037,Female,careyjessica,Rui,Jing,1985-04-19,GY667912
MEM0052038,Male,griffithdaniel,Yu Lan,Huang,1962-09-03,GY185946
MEM0052039,Male,beth80,Bin,Guo,1966-04-28,GY234046
MEM0052040,Female,victoriajackson,Lei,Ma,1971-06-22,GY704654
MEM0052041,Male,dave72,Feng,Li,1989-03-25,GY026599
MEM0052042,Male,nicholsconnie,Dong,Huang,1987-03-27,GY135043
MEM0052043,Female,odunn,Hong Xia,Chang,1981-11-08,GY543586
MEM0052044,Male,travisdelgado,Gang,Liu,2006-05-28,GY079008
MEM0052045,Male,walshchristopher,Dong,Zhu,1982-11-25,GY465683
MEM0052046,Female,davidwolf,Lan Ying,Lin,1968-12-21,GY292672
MEM0052047,Female,mhuber,Ying,Shi,2004-09-10,GY995705
MEM0052048,Male,leahcampbell,Hai Yan,Gao,1972-05-20,GY321824
MEM0052049,Female,spatterson,Hong Mei,Yang,1980-02-07,GY441092
MEM0052050,Female,whitneywilliams,Shu Ying,Liu,1967-09-08,GY026067
MEM0052051,Male,emilyramos,Jian Ping,Li,1972-08-20,GY111447
MEM0052052,Male,larry74,Hong Xia,Chen,1983-12-24,GY293320
MEM0052053,Male,lindafranklin,Xue,Liu,1980-10-14,GY696367
MEM0052054,Female,deniseblackburn,Shu Zhen,Zhu,1971-08-06,GY642966
MEM0052055,Female,wilcoxlisa,Hai Yan,Li,2005-02-14,GY318828
MEM0052056,Male,karafranco,Shu Hua,Guo,1985-04-12,GY030338
MEM0052057,Male,calvinserrano,Lin,Mao,1975-03-22,GY708981
MEM0052058,Male,rowlandashley,Hua,Zheng,1963-03-03,GY842441
MEM0052059,Male,glyons,Xin,Huang,1962-10-03,GY119246
MEM0052060,Male,hornmark,Fan,Yang,2002-09-19,GY343882
MEM0052061,Female,brittanyperry,Qin,Cai,1989-06-09,GY163764
MEM0052062,Female,shawngriffin,Ning,Zhu,1966-03-25,GY211110
MEM0052063,Male,samantha05,Xu,Song,1964-03-07,GY900879
MEM0052064,Female,bonillamartha,Yu Hua,Nong,2004-12-11,GY293056
MEM0052065,Male,phillipsdeanna,Chang,Yao,1989-09-12,GY704654
MEM0052066,Male,tracey49,Xiu Lan,Hu,1972-02-18,GY392017
MEM0052067,Male,michellehopkins,Xin,Yang,1988-02-09,GY267467
MEM0052068,Male,amysalazar,Ying,Li,1971-01-10,GY076629
MEM0052069,Male,elizabethblankenship,Chun Mei,Hu,1966-07-22,GY431129
MEM0052070,Female,woodardwilliam,Ying,Liang,1992-07-24,GY219584
MEM0052071,Male,rogerwallace,Yang,Wu,1966-03-09,GY617968
MEM0052072,Male,brewerandres,Gui Lan,Li,1994-10-08,GY372028
MEM0052073,Male,rebecca84,Chen,Jiang,1999-07-08,GY981013
MEM0052074,Male,andrewpeck,Rong,Guo,1994-01-20,GY260416
MEM0052075,Male,nancy97,Feng,Lu,2003-11-13,GY076629
MEM0052076,Female,cmccarty,Gui Zhen,Song,1985-09-30,GY030338
MEM0052077,Male,pwong,Gui Hua,Zhao,1978-03-17,GY803140
MEM0052078,Female,angelaoneill,Qian,Wang,1993-05-25,GY030894
MEM0052079,Female,rharper,Xiu Fang,Lv,1989-04-16,GY179736
MEM0052080,Female,sharirodriguez,Mei,Xu,1996-12-02,GY963870
MEM0052081,Female,adamsadam,Fang,Guo,1983-12-18,GY267057
MEM0052082,Male,alejandrorobinson,Dong,Gao,1980-10-05,GY182632
MEM0052083,Female,pgalvan,Long,Ceng,1977-05-14,GY452640
MEM0052084,Female,vaughntroy,Bin,Lv,1969-11-24,GY650498
MEM0052085,Male,debrawallace,Gui Zhen,Xu,2002-04-24,GY761908
MEM0052086,Female,shirleybarber,Gui Rong,Wang,1986-08-18,GY605115
MEM0052087,Male,rogerspatrick,Yu Lan,Cheng,1986-03-02,GY496637
MEM0052088,Male,vanessa75,Xiu Fang,Shu,1970-10-11,GY010225
MEM0052089,Female,marc59,Mei,Wang,1964-01-04,GY593541
MEM0052090,Female,veronicacraig,Yu Ying,Deng,1969-04-21,GY777965
MEM0052091,Female,morrisontodd,Bo,Cai,1973-05-13,GY434067
MEM0052092,Male,amberlester,Xin,Xiang,1972-01-04,GY272933
MEM0052093,Female,michaelmann,Long,Yue,2005-10-11,GY267057
MEM0052094,Male,aliciabrooks,Li Hua,Zhao,1979-11-22,GY836927
MEM0052095,Female,stanleytimothy,Gui Zhen,Wang,1983-07-08,GY873460
MEM0052096,Female,robertsfelicia,Ping,Qin,1990-04-29,GY576374
MEM0052097,Female,rebeccataylor,Bin,Tang,1984-08-06,GY594757
MEM0052098,Male,hodgesshannon,Yang,Hu,1991-09-18,GY780306
MEM0052099,Female,madelineperez,Ting,Zhao,1982-02-16,GY231214
MEM0052100,Female,schmidtcaitlyn,Ting,Ye,1979-05-03,GY404798
MEM0052101,Male,kim08,Yu Ying,Chen,1984-06-09,GY694862
MEM0052102,Female,ramseyshari,Bo,Liu,1996-02-21,GY717821
MEM0052103,Female,hilldanielle,Yong,Gong,1990-07-22,GY669274
MEM0052104,Male,robertcarey,Jie,Yang,1975-09-05,GY899684
MEM0052105,Male,tonya30,Na,Ju,1971-03-22,GY513849
MEM0052106,Male,lewismathew,Yang,An,1983-06-10,GY056592
MEM0052107,Male,teresa68,Xiu Lan,Chen,2002-10-17,GY871000
MEM0052108,Male,ramirezmisty,Li,Peng,1977-03-23,GY634329
MEM0052109,Male,adamsjessica,Qiang,Bao,1963-10-19,GY267467
MEM0052110,Female,chrisshelton,Yu Lan,Yang,1980-09-25,GY499956
MEM0052111,Female,longsusan,Cheng,Shen,1975-02-16,GY777965
MEM0052112,Female,murrayjeffrey,Hai Yan,Ji,1990-06-23,GY641784
MEM0052113,Male,jacksonkristine,Dan Dan,Wang,1967-08-30,GY425110
MEM0052114,Female,kylemcdaniel,Yu Lan,Xu,1967-12-04,GY600026
MEM0052115,Male,andrew30,Jian,Zhang,1990-09-24,GY531002
MEM0052116,Male,russellwhitney,Qin,Chen,1992-07-17,GY812947
MEM0052117,Male,kennedyhenry,Yang,Li,1960-12-21,GY349088
MEM0052118,Male,fredzamora,Li,Liu,1991-06-06,GY507004
MEM0052119,Female,allenmatthew,Xiu Rong,Qiu,1971-03-27,GY649645
MEM0052120,Male,millerchristian,Huan,Zhang,1990-05-09,GY029113
MEM0052121,Female,stonekatrina,Rong,Wang,1963-03-06,GY118273
MEM0052122,Female,philipwatson,Li Juan,Wang,2002-03-10,GY710844
MEM0052123,Male,thorntonmonica,Hao,Zhao,1970-07-20,GY906112
MEM0052124,Female,mendozacharles,Gui Xiang,Li,1989-07-11,GY135604
MEM0052125,Female,harry60,Feng Ying,Wang,1979-05-27,GY667912
MEM0052126,Male,mollyleonard,Shu Hua,Zhao,1971-10-09,GY494112
MEM0052127,Female,helen41,Yang,He,1986-10-18,GY694862
MEM0052128,Female,santiagolinda,Qian,Li,1966-02-13,GY731294
MEM0052129,Male,lbrennan,Yu Ying,Jin,1998-09-09,GY292346
MEM0052130,Male,andrewschristine,Ying,Shi,1994-03-10,GY458464
MEM0052131,Female,elizabethhardin,Kai,Su,1962-02-11,GY244457
MEM0052132,Male,dustinthompson,Shu Hua,Chen,1985-09-14,GY537293
MEM0052133,Male,jamesvelasquez,Yong,Sun,1988-05-26,GY417368
MEM0052134,Male,campbellkristen,Xiao Hong,Yu,1985-01-17,GY007720
MEM0052135,Female,samuel66,Yu Lan,Gan,1989-05-05,GY604870
MEM0052136,Male,annettereynolds,Feng Lan,Li,1966-04-22,GY316089
MEM0052137,Male,perrylauren,Lin,Xiao,1999-11-14,GY110247
MEM0052138,Male,stoneamanda,Xue Mei,Fu,1988-12-31,GY818650
MEM0052139,Male,parkssamuel,Xiu Lan,Li,1971-11-18,GY156218
MEM0052140,Male,rubiorobert,Dan,Li,1960-05-21,GY899684
MEM0052141,Male,hhoover,Ling,Hu,1965-07-28,GY995705
MEM0052142,Male,robinsonregina,Yang,Qu,1963-03-19,GY975412
MEM0052143,Male,robinsonandrew,Kai,Li,1988-03-08,GY484509
MEM0052144,Male,tracey60,Ting,Cheng,1966-08-29,GY105046
MEM0052145,Female,rickevans,Jin Feng,Xu,1962-03-29,GY234046
MEM0052146,Female,alyssa60,Yun,Cen,1974-02-11,GY408962
MEM0052147,Male,kleinchad,Fei,Tang,1968-05-20,GY120093
MEM0052148,Female,dakotahall,Xiu Mei,Wang,1986-01-11,GY002066
MEM0052149,Male,veronica53,Xue Mei,Ge,1975-05-12,GY603070
MEM0052150,Female,timothygordon,Li,Lin,1961-03-11,GY116913
MEM0052151,Female,oford,Shu Ying,Liu,1977-05-22,GY894210
MEM0052152,Female,romerojason,Shu Ying,Feng,1990-04-13,GY708981
MEM0052153,Female,robinsonstephen,Qian,Bai,1997-06-15,GY963870
MEM0052154,Male,aaronwatson,Lei,Sun,1967-08-25,GY097232
MEM0052155,Female,morganjoe,Xiu Lan,Liu,1995-10-03,GY712374
MEM0052156,Male,caseybeth,Xiu Hua,Huang,1993-12-08,GY237515
MEM0052157,Male,guerrerojeffrey,Gui Zhi,Lin,2000-09-08,GY049953
MEM0052158,Male,hansonnatasha,Xiu Fang,Pan,1961-12-08,GY529872
MEM0052159,Female,kathryn83,Huan,Luo,1962-12-20,GY452640
MEM0052160,Female,spencerholly,Yang,Huang,1968-11-21,GY677957
MEM0052161,Female,lauriefoster,Li Li,Song,1982-03-06,GY732955
MEM0052162,Female,jesse85,Lei,Liu,1994-02-17,GY836347
MEM0052163,Female,martinkyle,Hong Mei,Meng,1967-02-07,GY218116
MEM0052164,Female,stevejones,Hui,He,2006-12-27,GY475186
MEM0052165,Female,jessicakane,Dan,Li,1966-01-24,GY926462
MEM0052166,Female,hannahrowe,Ying,Liu,1967-10-17,GY057253
MEM0052167,Female,hferguson,Jie,Lu,1981-10-15,GY627554
MEM0052168,Female,samanthafranco,Yu,Jiang,1980-10-22,GY105046
MEM0052169,Female,carolthomas,Bo,Wang,1998-12-09,GY642966
MEM0052170,Male,tammy76,Gui Zhen,Zhuang,1961-08-23,GY748768
MEM0052171,Male,rachelchang,Yun,Mao,1994-10-25,GY185946
MEM0052172,Female,kgross,Yu,Jiang,1993-09-08,GY710633
MEM0052173,Male,dwaynemueller,Juan,Bian,2002-10-27,GY288855
MEM0052174,Female,wsalazar,Bo,Fan,1963-09-19,GY397167
MEM0052175,Female,barbararivera,Li,Zhang,1996-06-28,GY644309
MEM0052176,Male,christinevazquez,Qiang,Liu,1960-12-27,GY042346
MEM0052177,Male,higginsjorge,Li,Shen,1995-08-06,GY916456
MEM0052178,Male,daynicholas,Ping,Ceng,1988-11-16,GY557894
MEM0052179,Male,kristie68,Cheng,Chen,1963-02-09,GY281197
MEM0052180,Female,hrobertson,Juan,Luo,2005-09-12,GY558846
MEM0052181,Female,larryalexander,Yong,Ye,1996-05-29,GY634975
MEM0052182,Male,samanthawright,Lu,Guan,2006-08-02,GY299390
MEM0052183,Female,chasejennifer,Shu Zhen,Wang,1992-03-28,GY110247
MEM0052184,Male,jamieleach,Gui Ying,Zhu,1999-11-02,GY110247
MEM0052185,Female,brookshenry,Xue Mei,Wang,1987-01-13,GY965315
MEM0052186,Female,rdavenport,Zhi Qiang,Yang,1997-04-15,GY396267
MEM0052187,Male,emilyfrazier,Gui Ying,Ma,1968-10-20,GY296216
MEM0052188,Male,alicecarter,Li Li,Yuan,2000-11-24,GY712374
MEM0052189,Female,matthewchapman,Xin,Meng,1970-12-19,GY691966
MEM0052190,Male,graceperry,Feng Ying,Yuan,1970-12-13,GY459230
MEM0052191,Female,chapmanrachel,Xu,Huang,1974-01-19,GY021148
MEM0052192,Male,danielmoore,Feng,Zhang,1977-05-31,GY636174
MEM0052193,Male,rmoses,Yun,Zhang,1989-04-02,GY093455
MEM0052194,Male,paul59,Ying,Yan,1986-08-26,GY251066
MEM0052195,Female,caldwellgregory,Zhi Qiang,Zhang,1968-05-01,GY803055
MEM0052196,Female,allison68,Huan,Tian,1967-10-28,GY541992
MEM0052197,Male,tracy26,Ping,Li,1975-07-08,GY417368
MEM0052198,Male,underwoodcarrie,Jian,Xu,1975-07-08,GY673083
MEM0052199,Female,johnsonandrew,Lei,Wan,1961-01-21,GY651953
MEM0052200,Male,mathismiguel,Hai Yan,Zhou,1979-08-05,GY704654
MEM0052201,Female,amanda94,Lin,Li,2003-02-10,GY163937
MEM0052202,Female,martha81,Tao,Gong,1963-09-20,GY494554
MEM0052203,Female,ericdixon,Rong,Ou,1968-01-26,GY651953
MEM0052204,Female,smithjerry,Fang,Li,1961-11-23,GY870819
MEM0052205,Female,rileydeborah,Jun,Jiang,1973-10-06,GY588562
MEM0052206,Male,robertsashley,Jun,Luo,2001-06-23,GY581745
MEM0052207,Male,mcervantes,Jian,Chen,1962-10-13,GY010225
MEM0052208,Male,melody71,Zhi Qiang,Guo,1990-05-25,GY276495
MEM0052209,Female,karl00,Bin,Wang,1991-05-08,GY012902
MEM0052210,Female,martincraig,Jing,Chen,1968-06-08,GY789441
MEM0052211,Female,nicholas01,Xue,Li,1988-08-12,GY246954
MEM0052212,Male,nathanjohnson,Ping,Hu,1960-12-28,GY651953
MEM0052213,Female,krystalbrown,Long,Zhang,1989-05-19,GY460938
MEM0052214,Female,dmcneil,Rui,Wang,1987-01-24,GY130310
MEM0052215,Male,qhuang,Yu Zhen,Chen,1997-10-05,GY927923
MEM0052216,Female,julie45,Kai,Qian,1961-04-03,GY219584
MEM0052217,Male,phillip84,Jia,Zhang,1967-12-19,GY715832
MEM0052218,Female,richard08,Yu,Zhang,1997-12-28,GY192353
MEM0052219,Female,anthonyalexander,Feng Ying,Zhang,1987-06-24,GY517505
MEM0052220,Female,lori62,Lan Ying,Song,1975-10-14,GY767515
MEM0052221,Male,erin02,Lin,Liang,1997-11-23,GY710078
MEM0052222,Male,gbradford,Jing,Feng,1988-09-04,GY273911
MEM0052223,Male,shelby33,Rui,Zhao,1978-02-13,GY637908
MEM0052224,Male,whanson,Ping,Ceng,1986-06-19,GY293320
MEM0052225,Female,popesusan,Hong Mei,Qiu,1979-08-31,GY995705
MEM0052226,Male,harriscameron,Qiang,Liu,2002-07-31,GY910360
MEM0052227,Male,jackiesantiago,Kai,Meng,1964-08-21,GY718818
MEM0052228,Male,lopezsandra,Mei,Zhang,1972-05-29,GY859458
MEM0052229,Female,richardcarpenter,Dong,Shen,1994-03-17,GY651953
MEM0052230,Male,martha08,Lei,Wang,1977-03-19,GY481290
MEM0052231,Female,jamie94,Jun,Chen,2001-05-24,GY150157
MEM0052232,Male,rossheather,Jie,Liu,1962-05-22,GY318828
MEM0052233,Female,englishvanessa,Kun,Liu,1989-07-30,GY135043
MEM0052234,Female,scott91,Hua,Zhao,1984-10-19,GY902238
MEM0052235,Female,bridgesmichelle,Shuai,Jiang,1983-09-03,GY652227
MEM0052236,Male,moralestimothy,Lei,Wang,1972-12-14,GY601100
MEM0052237,Female,obrienleah,Feng Lan,Guo,2003-03-12,GY105358
MEM0052238,Male,ybarrett,Lin,Wu,1961-02-23,GY749020
MEM0052239,Female,elizabethroberts,Shu Ying,Wan,1992-04-28,GY476708
MEM0052240,Female,mccartydavid,Ping,Huang,1971-08-23,GY406156
MEM0052241,Male,kelly34,Lei,Yu,1990-11-19,GY708981
MEM0052242,Male,natashahunt,Gui Hua,Zuo,1994-11-15,GY468688
MEM0052243,Male,arnoldjoe,Li,Su,1980-03-21,GY899684
MEM0052244,Female,ityler,Nan,Li,1985-10-17,GY217212
MEM0052245,Female,rerickson,Fan,Jiang,1983-05-29,GY644309
MEM0052246,Female,cochranwendy,Nan,Yang,1984-09-28,GY914039
MEM0052247,Male,bradchambers,Feng Lan,Jiang,2007-02-04,GY969634
MEM0052248,Male,shawnbrown,Li Juan,Tu,1967-11-13,GY648271
MEM0052249,Female,skinnermarcus,Gang,Zhang,2005-07-23,GY026599
MEM0052250,Female,who,Xiao Hong,Liu,1991-08-21,GY673083
MEM0052251,Female,darinreilly,Jin Feng,Chen,1966-05-29,GY759217
MEM0052252,Male,kaylacarter,Hong,Shi,2000-06-19,GY789543
MEM0052253,Male,barry84,Qin,Luo,1965-05-22,GY327715
MEM0052254,Male,amanda17,Li Juan,Guo,1972-04-22,GY022182
MEM0052255,Male,tony13,Tao,Zhu,1997-02-11,GY755299
MEM0052256,Female,rgaines,Xiu Rong,Zhou,1982-08-15,GY122792
MEM0052257,Male,ericaramos,Chun Mei,Wang,1991-09-03,GY016755
MEM0052258,Female,darrell74,Feng Lan,Feng,1978-12-25,GY742899
MEM0052259,Male,sullivanemily,Jing,A,1997-09-21,GY016755
MEM0052260,Female,hernandeztaylor,Gui Lan,Wang,1993-06-05,GY597180
MEM0052261,Female,angelaholland,Yun,Yu,2001-07-11,GY673083
MEM0052262,Female,monroebrett,Yong,Huang,1960-09-13,GY441092
MEM0052263,Female,codybell,Xiu Ying,Zhang,1972-01-03,GY931396
MEM0052264,Male,manningjames,Ying,Lei,1976-09-04,GY112881
MEM0052265,Female,williamduncan,Shu Zhen,Wei,1961-01-09,GY667912
MEM0052266,Male,hernandezdaniel,Bo,Li,1968-02-07,GY467984
MEM0052267,Female,timothy48,Chang,Su,1985-10-27,GY012902
MEM0052268,Female,veronicarich,Gui Zhen,Liu,1967-07-17,GY458464
MEM0052269,Female,claudia32,Hong Xia,Deng,1990-02-05,GY531002
MEM0052270,Male,carpenterbeth,Peng,Pang,1977-12-17,GY818650
MEM0052271,Male,marie04,Gui Ying,Sun,2002-10-26,GY667437
MEM0052272,Female,xfrancis,Li Juan,Nong,1966-01-31,GY239835
MEM0052273,Male,solomonjennifer,Hui,Gao,1971-07-17,GY626463
MEM0052274,Male,shafferlisa,Lan Ying,Zhou,1989-10-01,GY206759
MEM0052275,Male,sandravang,Feng,Liu,1992-09-12,GY431129
MEM0052276,Male,erin12,Long,Yao,1987-02-19,GY821646
MEM0052277,Female,amandamills,Bin,Liang,1974-04-17,GY293350
MEM0052278,Female,huertaedward,Lu,Li,2004-03-18,GY287631
MEM0052279,Female,ambergarcia,Feng,Yang,1970-07-25,GY343882
MEM0052280,Male,alyssa38,Hong Xia,Wang,1978-12-25,GY292672
MEM0052281,Male,davidbutler,Jian Hua,Wang,1962-10-26,GY301203
MEM0052282,Male,lawrence42,Yu,Huang,1968-10-16,GY239835
MEM0052283,Female,murphycameron,Ting Ting,Chen,1974-08-31,GY281434
MEM0052284,Male,lowejames,Ming,Liu,1966-09-30,GY588129
MEM0052285,Male,brianhood,Chang,Qin,1973-10-13,GY113801
MEM0052286,Male,marie39,Yang,Xu,2003-08-16,GY931396
MEM0052287,Female,brandonbond,Hong Xia,Xu,1988-03-09,GY372028
MEM0052288,Male,mallorydouglas,Jing,Sheng,1961-02-19,GY272998
MEM0052289,Male,baldwinkristy,Dong Mei,Hong,1978-07-27,GY174807
MEM0052290,Male,johnsontammy,Jian Hua,Yang,1972-10-31,GY652430
MEM0052291,Female,simpsonlaurie,Min,Huo,1970-06-13,GY970177
MEM0052292,Male,aaronriley,Li Li,Yue,1965-07-29,GY725291
MEM0052293,Female,whitney24,Lin,Wang,1965-06-05,GY600026
MEM0052294,Female,holmesandrea,Xiu Fang,Xie,2004-03-03,GY667912
MEM0052295,Male,kristin37,Peng,Yang,1972-02-01,GY819531
MEM0052296,Female,glennreed,Hua,Gao,1979-03-31,GY291195
MEM0052297,Male,mirwin,Lu,Su,1984-07-31,GY931396
MEM0052298,Female,sarahcannon,Chen,Chen,1989-09-16,GY609396
MEM0052299,Male,lindakemp,Xue,Wu,1971-10-05,GY232549
MEM0052300,Male,kaiserpaula,Yan,Ran,2000-03-31,GY969634
MEM0052301,Male,antonioescobar,Jian,Luo,1992-03-17,GY031092
MEM0052302,Male,kimberly13,Long,Han,1994-04-16,GY897971
MEM0052303,Female,alanjefferson,Dong Mei,Ceng,1964-02-06,GY677957
MEM0052304,Female,steven56,Xiang,Du,1967-09-01,GY217212
MEM0052305,Female,samanthawarren,Feng,Li,1993-12-24,GY823802
MEM0052306,Male,williamperkins,Jing,Zhang,1986-03-27,GY911166
MEM0052307,Male,harrisonwayne,Gui Lan,Wang,1975-01-11,GY965315
MEM0052308,Female,jaredcampbell,Dan,Wang,1964-06-19,GY803140
MEM0052309,Male,parias,Hua,Wang,1979-01-07,GY052296
MEM0052310,Male,nortonjames,Yan,Zhang,1985-03-03,GY926196
MEM0052311,Female,maysandra,Kai,Li,1960-08-12,GY748681
MEM0052312,Male,stevennash,Yu Ying,Jing,1962-07-20,GY044629
MEM0052313,Female,angelahorn,Gui Lan,Li,1993-03-26,GY494479
MEM0052314,Female,andrewjacobs,Xin,Wang,1972-09-15,GY122792
MEM0052315,Male,kcastro,Ying,Xiao,1998-10-18,GY745829
MEM0052316,Male,alexandra95,Lei,Tan,1977-08-03,GY652430
MEM0052317,Female,lbenson,Yan,Wang,1998-08-13,GY345111
MEM0052318,Female,wolfegina,Yu Zhen,Gao,1976-11-12,GY725309
MEM0052319,Male,claudia04,Jian Ping,Xu,1961-07-20,GY564374
MEM0052320,Female,garycrawford,Jian Hua,Xu,2002-08-12,GY122792
MEM0052321,Female,jesse61,Yang,Dai,2001-08-04,GY384578
MEM0052322,Male,bpark,Ling,Zhang,1976-10-30,GY969634
MEM0052323,Male,vjordan,Xue Mei,Wu,1993-06-26,GY975507
MEM0052324,Female,karigreen,Gui Zhen,Yang,1986-10-04,GY305101
MEM0052325,Male,coopersummer,Xiu Zhen,Yang,1965-04-20,GY869373
MEM0052326,Male,ryan94,Bin,Ma,1981-03-15,GY803055
MEM0052327,Female,corey11,Shu Lan,Zhang,1970-04-29,GY806173
MEM0052328,Female,nicolegreene,Gui Hua,Chu,1963-09-06,GY349088
MEM0052329,Male,olsonkristina,Fang,Duan,2005-10-11,GY121651
MEM0052330,Female,darrylpark,Kun,Zhao,1996-07-17,GY984970
MEM0052331,Female,morristracy,Long,Zhu,1981-07-29,GY897971
MEM0052332,Female,briggsdaniel,Ying,Zou,1997-03-19,GY708981
MEM0052333,Male,dan06,Lan Ying,Xu,1992-02-09,GY926196
MEM0052334,Male,wellsalison,Bin,Lai,1968-01-11,GY057253
MEM0052335,Male,dicksonbrenda,Bo,Ren,1990-10-03,GY819261
MEM0052336,Male,stacygibson,Wei,Chen,1970-08-13,GY822827
MEM0052337,Female,hollandashley,Jian,Tang,1988-11-28,GY343882
MEM0052338,Male,racheldavis,Jun,Chen,1971-09-09,GY969634
MEM0052339,Male,howellgeoffrey,Lin,Liu,1974-09-17,GY217212
MEM0052340,Female,brendacole,Liang,Zhang,1998-05-25,GY093455
MEM0052341,Female,dillonalexis,Yang,Wu,1975-08-20,GY186322
MEM0052342,Male,jonesyolanda,Lei,Teng,1979-01-30,GY696367
MEM0052343,Female,dbryan,Dan,Xu,2002-05-14,GY986273
MEM0052344,Male,christypatterson,Liang,Zhang,1961-04-18,GY636825
MEM0052345,Female,elizabethknox,Yu Hua,Li,1974-07-17,GY301043
MEM0052346,Male,hammondlaurie,Jie,Wang,2000-01-13,GY675960
MEM0052347,Male,nunezsarah,Jing,Wei,1996-12-23,GY634641
MEM0052348,Male,alejandro11,Fang,Ding,1999-02-27,GY439927
MEM0052349,Female,hensoneric,Yang,Yang,1963-09-24,GY571730
MEM0052350,Male,bonniejackson,Hai Yan,Zhang,1968-09-08,GY554614
MEM0052351,Female,april92,Gui Zhi,Xu,1992-08-27,GY105046
MEM0052352,Male,roselori,Kai,Su,1993-07-24,GY467984
MEM0052353,Female,justinsantos,Hui,Meng,2005-07-11,GY277115
MEM0052354,Female,juarezkirsten,Jun,Liu,1993-01-24,GY641784
MEM0052355,Female,stephaniepruitt,Cheng,Yi,1997-07-02,GY075902
MEM0052356,Male,sarawilliams,Hua,Wang,2005-03-07,GY632126
MEM0052357,Male,zacharyhebert,Yong,Liu,1962-06-30,GY121520
MEM0052358,Female,jasonbishop,Li,Zhao,1965-05-31,GY634329
MEM0052359,Female,carlboyer,Jie,Liu,2002-05-16,GY130338
MEM0052360,Female,santiagoashley,Jing,Lu,1976-06-24,GY406156
MEM0052361,Male,rhodeskenneth,Feng Lan,Zhang,1972-12-15,GY135604
MEM0052362,Female,eswanson,Shuai,Liu,1992-07-01,GY564374
MEM0052363,Male,lynchpatrick,Rui,Chen,1968-01-05,GY402518
MEM0052364,Female,jacobsonsarah,Zhi Qiang,Chen,1975-06-26,GY263575
MEM0052365,Male,michellereed,Li,Nie,1960-11-29,GY571730
MEM0052366,Female,montgomeryjonathan,Hui,Wang,1983-02-22,GY564374
MEM0052367,Female,paigediaz,Yan,Su,1960-11-15,GY337150
MEM0052368,Female,davidcarter,Ping,Xiong,1968-08-29,GY030338
MEM0052369,Female,terrycynthia,Li Li,Shao,1967-11-25,GY588129
MEM0052370,Female,marthamendez,Yu Hua,Pan,1960-06-02,GY902238
MEM0052371,Male,tinadunn,Hong,Zhou,1973-07-13,GY291195
MEM0052372,Female,jonathanlambert,Kai,Hu,2001-06-10,GY931396
MEM0052373,Female,frederickgutierrez,Tao,Zhang,1969-09-12,GY674124
MEM0052374,Male,burkechad,Jian Ping,Han,1999-11-15,GY637908
MEM0052375,Female,welcherin,Lin,Ruan,2002-11-16,GY870819
